chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
chr16	66409001	66641000	DIPLOID	18	0.8296	-0.0581	0.2847	0.6689	0.9838	0.9582	1.9884	0.1000	0.3191	1.9303	0.0000	0.0000	1.9493	true	NONE	213	1.0301	0.4838	1.8186	66409001	66409001
chr16	66641001	67140000	DIPLOID	25	0.8085	-0.0424	0.2086	0.6130	0.9276	0.9006	1.7132	0.7834	0.8020	1.6708	0.0000	0.0000	1.7559	true	NONE	467	1.0254	0.4632	1.7023	66641001	66641001
chr16	67140001	67142000	DIPLOID	0	0.0000	0.8906	0.3625	0.6368	1.0374	1.0057	0.8906	0.5265	0.0000	1.7813	0.0000	0.0000	1.7373	true	NONE	2	0.5000	0.4980	1.0875	67140001	67140001
chr16	67142001	67475000	DIPLOID	5	0.8372	-0.0773	0.3766	0.6750	1.0151	0.9828	2.0356	0.1220	0.4175	1.9584	0.0000	0.0000	1.9406	true	NONE	276	1.0394	0.5228	1.8452	67142001	67142001
chr16	67475001	67483000	DIPLOID	0	0.0000	0.9262	0.2496	0.6521	0.9222	0.8923	0.9262	0.3604	0.0000	1.8523	0.0000	0.0000	1.9437	true	NONE	8	0.5000	0.4915	1.0591	67475001	67475001
chr16	67483001	68335000	DIPLOID	45	0.8140	-0.0604	0.2958	0.6103	0.9127	0.8825	1.7187	0.7745	0.8713	1.6583	0.0000	0.0000	1.7608	true	NONE	775	1.0364	0.4903	1.7116	67483001	67483001
chr16	68335001	68336000	DIPLOID	0	0.0000	0.9468	0.1813	0.6610	0.8510	0.8205	0.9468	0.2610	0.0000	1.8936	0.0000	0.0000	2.0686	true	NONE	1	0.5000	0.4840	1.0425	68335001	68335001
chr16	68336001	68505000	DIPLOID	67	0.8308	-0.0380	0.1870	0.6994	1.0647	1.0256	2.1099	0.3641	0.4579	2.0719	0.0000	0.0000	1.9959	true	NONE	155	1.0183	0.5018	1.8591	68336001	68336001
chr16	68505001	68515000	DIPLOID	0	0.0000	0.8346	0.5239	0.6126	1.0025	0.9645	0.8346	0.7720	0.0000	1.6692	0.0000	0.0000	1.6663	true	NONE	10	0.5000	0.5090	1.1323	68505001	68505001
chr16	68515001	69296000	DIPLOID	123	0.8250	-0.1238	0.5919	0.5706	0.8722	0.8331	1.5978	0.9169	1.2448	1.4740	0.0000	0.0000	1.6242	true	NONE	754	1.0840	0.4523	1.6886	68515001	68515001
chr16	69296001	69943000	DIPLOID	249	0.8200	-0.0768	0.3745	0.6110	0.9285	0.8768	1.7383	0.7404	0.9142	1.6615	0.0000	0.0000	1.7456	true	NONE	631	1.0462	0.4377	1.7261	69296001	69296001
chr16	69943001	70163000	NOISE	72	0.8133	0.5633	0.9401	1.3273	2.3124	2.1770	4.4232	0.9318	1.5223	4.9865	0.0000	0.0000	3.4450	true	NONE	13	0.8870	0.4781	2.5440	69943001	70150001
chr16	70163001	70366000	HET_DELETION	19	0.8372	-0.1782	0.8247	0.5413	0.8401	0.7908	1.5164	0.9628	1.4965	1.3382	0.0000	0.0000	1.5261	true	NONE	110	1.1332	0.4731	1.6779	70163001	70252001
chr16	70366001	70662000	DIPLOID	83	0.8197	-0.0877	0.4262	0.5969	0.9177	0.8633	1.6838	0.8269	1.0272	1.5961	0.0000	0.0000	1.6927	true	NONE	270	1.0550	0.4892	1.7086	69943001	70367001
chr16	70662001	70669000	DIPLOID	1	0.7442	0.2498	0.7182	0.7050	0.9634	0.9061	1.8481	0.4873	0.8971	2.0979	0.0000	0.0000	2.1409	true	NONE	3	0.8809	0.5691	1.6393	70662001	70666001
chr16	70669001	71291000	DIPLOID	123	0.8103	0.0417	0.1425	0.7143	1.1172	1.0504	2.0994	0.3314	0.3840	2.1410	0.0000	0.0000	2.0034	true	NONE	243	0.9805	0.4698	1.8231	70669001	70669001
chr16	71291001	71489000	DIPLOID	174	0.8156	-0.0230	0.1135	0.6593	1.0422	0.9799	1.9085	0.3065	0.3426	1.8855	0.0000	0.0000	1.8359	true	NONE	184	1.0122	0.4611	1.7726	71291001	71291001
chr16	71489001	71591000	DIPLOID	42	0.8165	-0.0479	0.2354	0.6332	0.9835	0.9250	1.8127	0.5803	0.6660	1.7648	0.0000	0.0000	1.7842	true	NONE	96	1.0272	0.4293	1.7443	71489001	71489001
chr16	71591001	72005000	DIPLOID	150	0.8125	-0.0750	0.3660	0.5886	0.9242	0.8688	1.6326	0.8866	1.0177	1.5576	0.0000	0.0000	1.6466	true	NONE	402	1.0482	0.4334	1.6830	71591001	71591001
chr16	72005001	72021000	DIPLOID	16	0.8305	-0.0951	0.4607	0.6254	1.0236	0.9619	1.8235	0.5531	0.8419	1.7284	0.0000	0.0000	1.7007	true	NONE	15	1.0550	0.4776	1.7674	72005001	72005001
chr16	72021001	72509000	DIPLOID	23	0.8043	0.0470	0.1604	0.6983	1.0713	1.0059	2.0195	0.1000	0.2095	2.0665	0.0000	0.0000	1.9828	true	NONE	458	0.9773	0.4016	1.7890	72021001	72021001
chr16	72509001	72708000	DIPLOID	13	0.8043	-0.0266	0.1313	0.6172	0.9708	0.9117	1.7170	0.7774	0.7309	1.6903	0.0000	0.0000	1.7246	true	NONE	169	1.0158	0.3788	1.6974	72509001	72509001
chr16	72708001	74065000	DIPLOID	777	0.8125	-0.0019	0.1000	0.6726	1.0547	0.9968	1.9494	0.1726	0.2215	1.9475	0.0000	0.0000	1.8832	true	NONE	1339	1.0010	0.4260	1.7805	72708001	72708001
chr16	74065001	74238000	DIPLOID	69	0.8276	-0.0652	0.3191	0.6524	0.9923	0.9479	1.9189	0.2731	0.4902	1.8537	0.0000	0.0000	1.8628	true	NONE	170	1.0352	0.3918	1.7937	74065001	74065001
chr16	74238001	74328000	DIPLOID	26	0.8208	-0.0790	0.3847	0.6113	0.9572	0.9153	1.7419	0.7339	0.9182	1.6629	0.0000	0.0000	1.7133	true	NONE	89	1.0475	0.4366	1.7283	74238001	74238001
chr16	74328001	74374000	NOISE	13	0.8333	0.4042	0.9184	1.2813	2.3397	2.2377	4.3688	0.8879	1.5052	4.7729	0.0000	0.0000	3.1994	true	NONE	3	0.9153	0.4760	2.5859	74328001	74364001
chr16	74374001	75049000	DIPLOID	335	0.8222	-0.0962	0.4656	0.5951	0.9055	0.8704	1.6839	0.8268	1.0626	1.5877	0.0000	0.0000	1.6987	true	NONE	568	1.0606	0.4464	1.7120	74328001	74430001
chr16	75049001	75761000	DIPLOID	594	0.8210	-0.0682	0.3334	0.6246	0.9378	0.9121	1.7929	0.6279	0.7891	1.7247	0.0000	0.0000	1.7977	true	NONE	645	1.0395	0.4599	1.7444	75049001	75049001
chr16	75761001	75881000	DIPLOID	7	0.8261	-0.0533	0.2617	0.6615	0.9644	0.9424	1.9493	0.1730	0.3591	1.8960	0.0000	0.0000	1.9378	true	NONE	108	1.0281	0.3793	1.8010	75761001	75761001
chr16	75881001	76505000	DIPLOID	693	0.8113	0.0159	0.1000	0.6887	1.0412	1.0187	2.0063	0.1000	0.1623	2.0222	0.0000	0.0000	1.9739	true	NONE	601	0.9921	0.3654	1.7961	75881001	75881001
chr16	76505001	76510000	HET_DELETION	0	0.0000	0.0000	0.1000	0.1255	0.5471	0.5359	-0.5921	2.5608	0.0000	-0.5921	0.0000	0.0000	-0.0600	true	NONE	5	1.0000	0.3732	2.0368	76505001	76505001
chr16	76510001	77056000	DIPLOID	211	0.8113	0.0369	0.1262	0.7126	1.0725	1.0502	2.0963	0.3217	0.3634	2.1331	0.0000	0.0000	2.0480	true	NONE	532	0.9827	0.3668	1.8238	76505001	76510001
chr16	77056001	77059000	HET_DELETION	1	0.9032	-0.3264	1.3299	0.5807	0.5652	0.5543	1.8473	0.4895	1.6433	1.5209	0.0000	0.0000	2.0316	true	NONE	3	1.2146	0.3560	1.8695	77056001	77056001
chr16	77059001	77091000	DIPLOID	57	0.8235	-0.0141	0.1000	0.6996	1.0468	1.0268	2.0869	0.2920	0.3228	2.0728	0.0000	0.0000	2.0179	true	NONE	32	1.0068	0.3896	1.8404	77056001	77059001
chr16	77091001	78338000	DIPLOID	1368	0.8125	-0.0164	0.1000	0.6560	1.0032	0.9903	1.8868	0.3743	0.3854	1.8704	0.0000	0.0000	1.8666	true	NONE	1220	1.0087	0.4205	1.7613	77091001	77091001
chr16	78338001	78341000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	3	1.0000	0.3623	1.8000	78338001	78338001
chr16	78341001	78343000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0085	0.0084	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.4380	1.8000	78341001	78341001
chr16	78343001	78345000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	2	1.0000	0.4395	1.8000	78343001	78343001
chr16	78345001	78347000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0005	0.0041	0.0041	-1.1723	3.1411	0.0000	-1.1723	0.0000	0.0000	-0.0025	true	NONE	2	1.0000	0.3955	2.2689	78345001	78345001
chr16	78347001	78350000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0003	0.0003	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	3	1.0000	0.4307	1.8000	78347001	78347001
chr16	78350001	78351000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0072	0.0071	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.3810	1.8000	78350001	78350001
chr16	78351001	79035000	DIPLOID	768	0.8077	-0.0107	0.1000	0.6460	0.9927	0.9836	1.8345	0.5242	0.5042	1.8238	0.0000	0.0000	1.8324	true	NONE	680	1.0059	0.4275	1.7381	78338001	78351001
chr16	79035001	80822000	DIPLOID	1415	0.8148	0.0200	0.1000	0.7065	1.0444	1.0362	2.0846	0.2845	0.3133	2.1046	0.0000	0.0000	2.0525	true	NONE	1736	0.9905	0.4209	1.8258	79035001	79035001
chr16	80822001	80839000	DIPLOID	4	0.8439	-0.0981	0.4744	0.6752	0.9830	0.9819	2.0576	0.1960	0.5658	1.9595	0.0000	0.0000	1.9796	true	NONE	17	1.0500	0.3899	1.8623	80822001	80822001
chr16	80839001	81040000	DIPLOID	131	0.8163	-0.0358	0.1762	0.6468	0.9405	0.9405	1.8635	0.4436	0.5059	1.8277	0.0000	0.0000	1.8976	true	NONE	196	1.0196	0.4181	1.7597	80839001	80839001
chr16	81040001	81266000	DIPLOID	171	0.8372	-0.1476	0.6968	0.5818	0.8596	0.8609	1.6736	0.8403	1.2869	1.5260	0.0000	0.0000	1.6910	true	NONE	219	1.0968	0.4750	1.7285	81040001	81040001
chr16	81266001	81447000	DIPLOID	134	0.8173	-0.0351	0.1731	0.6509	0.9210	0.9238	1.8819	0.3892	0.4595	1.8467	0.0000	0.0000	1.9395	true	NONE	173	1.0190	0.4531	1.7668	81266001	81266001
chr16	81447001	81709000	DIPLOID	286	0.8148	0.0345	0.1181	0.7233	1.0217	1.0249	2.1483	0.4772	0.4851	2.1828	0.0000	0.0000	2.1573	true	NONE	256	0.9842	0.5139	1.8455	81447001	81447001
chr16	81709001	81713000	HET_DELETION	1	0.8305	-0.0439	0.2159	0.6906	0.8443	0.8466	2.0752	0.2540	0.3902	2.0313	0.0000	0.0000	2.2142	true	NONE	4	1.0216	0.5275	1.8476	81709001	81709001
chr16	81713001	81829000	DIPLOID	154	0.8131	-0.0560	0.2749	0.6122	0.8906	0.8930	1.7232	0.7671	0.8472	1.6671	0.0000	0.0000	1.7956	true	NONE	111	1.0336	0.4806	1.7117	81709001	81713001
chr16	81829001	81839000	DIPLOID	21	0.8125	-0.0026	0.1000	0.6718	0.9086	0.9107	1.9464	0.1827	0.2297	1.9438	0.0000	0.0000	2.0511	true	NONE	10	1.0013	0.4949	1.7796	81829001	81829001
chr16	81839001	84102000	DIPLOID	2525	0.8140	0.0047	0.1000	0.6857	1.0240	1.0233	2.0036	0.1000	0.1628	2.0083	0.0000	0.0000	1.9801	true	NONE	2196	0.9977	0.4325	1.7995	81839001	81839001
chr16	84102001	84103000	HET_DELETION	0	0.0000	0.9807	0.1000	0.6756	0.7790	0.7777	0.9807	0.1000	0.0000	1.9614	0.0000	0.0000	2.2210	true	NONE	1	0.5000	0.3650	1.0154	84102001	84102001
chr16	84103001	85142000	DIPLOID	908	0.8200	-0.0414	0.2035	0.6534	0.9508	0.9473	1.8997	0.3343	0.4410	1.8584	0.0000	0.0000	1.9161	true	NONE	995	1.0223	0.4940	1.7764	84102001	84103001
chr16	85142001	85691000	DIPLOID	267	0.8200	0.0073	0.1000	0.7117	1.0513	1.0436	2.1216	0.3998	0.4098	2.1290	0.0000	0.0000	2.0687	true	NONE	419	0.9966	0.5633	1.8457	85142001	85143001
chr16	85691001	85692000	DIPLOID	0	0.0000	0.9993	0.1000	0.6836	0.8809	0.8736	0.9993	0.1000	0.0000	1.9985	0.0000	0.0000	2.1384	true	NONE	1	0.5000	0.4830	1.0006	85691001	85691001
chr16	85692001	85885000	DIPLOID	60	0.8144	-0.0345	0.1697	0.6417	0.9417	0.9334	1.8385	0.5135	0.5564	1.8040	0.0000	0.0000	1.8725	true	NONE	179	1.0191	0.5095	1.7492	85692001	85692001
chr16	85885001	85898000	DIPLOID	27	0.8205	-0.0347	0.1710	0.6632	1.0341	1.0242	1.9386	0.2088	0.3116	1.9038	0.0000	0.0000	1.8638	true	NONE	13	1.0182	0.4556	1.7893	85885001	85885001
chr16	85898001	86975000	DIPLOID	854	0.8138	0.0366	0.1254	0.7219	1.0512	1.0438	2.1397	0.4527	0.4705	2.1763	0.0000	0.0000	2.1162	true	NONE	1023	0.9832	0.4895	1.8412	85898001	85898001
chr16	86975001	86977000	DIPLOID	3	0.8163	0.0588	0.2001	0.7577	0.9423	0.9381	2.2839	0.7787	0.7990	2.3427	0.0000	0.0000	2.4105	true	NONE	2	0.9749	0.4520	1.8900	86975001	86975001
chr16	86977001	87756000	DIPLOID	673	0.8250	-0.0329	0.1621	0.6825	0.9861	0.9829	2.0263	0.1000	0.2162	1.9934	0.0000	0.0000	2.0097	true	NONE	680	1.0165	0.5035	1.8237	86977001	86977001
chr16	87756001	87818000	DIPLOID	31	0.8293	-0.1165	0.5590	0.5942	0.8722	0.8684	1.7000	0.8038	1.1301	1.5836	0.0000	0.0000	1.7336	true	NONE	59	1.0736	0.5043	1.7266	87756001	87756001
chr16	87818001	89412000	DIPLOID	939	0.8222	0.0007	0.1000	0.7124	1.0211	1.0124	2.1316	0.4292	0.4351	2.1322	0.0000	0.0000	2.1074	true	NONE	771	0.9997	0.5700	1.8524	87818001	87818001
chr16	89412001	89425000	DIPLOID	0	0.0000	0.8424	0.5030	0.6160	0.9848	0.9740	0.8424	0.7394	0.0000	1.6847	0.0000	0.0000	1.7026	true	NONE	11	0.5000	0.4839	1.1261	89412001	89413001
chr16	89425001	89915000	DIPLOID	355	0.8182	-0.0661	0.3235	0.6176	0.9009	0.8898	1.7583	0.7023	0.8393	1.6922	0.0000	0.0000	1.8086	true	NONE	385	1.0391	0.5352	1.7298	89425001	89425001
chr16	89915001	90085000	DIPLOID	91	0.8367	-0.0719	0.3509	0.6800	0.9746	0.9616	2.0537	0.1829	0.4467	1.9818	0.0000	0.0000	2.0116	true	NONE	133	1.0363	0.5272	1.8502	89915001	89915001
chr16	90085001	90338345	UNKNOWN	3	0.8000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	1.2800	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	90085001	90085001
chr17	1	142000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	TELOMERE	0	1.0000	0.0000	1.8000	1	1
chr17	142001	179000	AMPLIFICATION	0	0.0000	1.5663	0.9384	0.9279	1.1641	1.0400	1.5663	0.9384	0.0000	3.1325	0.0000	0.0000	2.9398	true	NONE	26	0.5000	0.5513	1.4530	142001	142001
chr17	179001	314000	DIPLOID	70	0.6231	0.9930	0.1000	0.9033	1.0877	0.9733	2.0253	0.1000	0.1246	3.0183	0.0000	0.0000	2.9154	true	NONE	95	0.6710	0.5356	1.4129	1	179001
chr17	314001	316000	AMPLIFICATION	0	0.0000	5.2375	0.6938	2.5097	2.1203	1.9001	5.2375	0.6938	0.0000	10.4749	0.0000	0.0000	9.1590	true	NONE	2	0.5000	0.5775	3.9900	314001	314001
chr17	316001	344000	DIPLOID	14	0.6167	0.9814	0.1000	0.8817	1.0048	0.9007	1.9367	0.2151	0.1943	2.9181	0.0000	0.0000	2.9125	true	NONE	23	0.6637	0.5325	1.3821	314001	318001
chr17	344001	347000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0089	0.0080	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	3	1.0000	0.4880	1.8000	344001	344001
chr17	347001	815000	DIPLOID	164	0.6066	0.9488	0.1746	0.8412	1.0129	0.9103	1.7813	0.6540	0.5026	2.7301	0.0000	0.0000	2.7149	true	NONE	349	0.6525	0.4776	1.3330	344001	347001
chr17	815001	1217000	DIPLOID	258	0.6173	0.8292	0.5382	0.7974	0.9754	0.8814	1.6976	0.8075	0.8307	2.5268	0.0000	0.0000	2.5556	true	NONE	323	0.6718	0.5293	1.3473	815001	816001
chr17	1217001	1243000	DIPLOID	44	0.6268	0.7080	0.7917	0.7477	0.8602	0.7788	1.5881	0.9240	1.0754	2.2961	0.0000	0.0000	2.4603	true	NONE	23	0.6917	0.5092	1.3521	1217001	1217001
chr17	1243001	1244000	HET_DELETION	0	0.0000	0.0000	0.1000	0.2633	0.3245	0.2938	0.0476	1.5911	0.0000	0.0476	0.0000	0.0000	0.8410	true	NONE	1	1.0000	0.5370	1.7810	1243001	1243001
chr17	1244001	1459000	DIPLOID	202	0.6271	0.6972	0.8080	0.7421	0.8832	0.7996	1.5729	0.9343	1.0926	2.2701	0.0000	0.0000	2.4073	true	NONE	189	0.6929	0.4935	1.3503	1243001	1244001
chr17	1459001	1469000	DIPLOID	9	0.6531	0.5936	0.9200	0.7334	1.0081	0.9124	1.6360	0.8832	1.1777	2.2297	0.0000	0.0000	2.2201	true	NONE	9	0.7338	0.5450	1.4170	1459001	1459001
chr17	1469001	1751000	DIPLOID	56	0.6125	0.8854	0.3786	0.8189	1.0025	0.9070	1.7410	0.7356	0.6825	2.6263	0.0000	0.0000	2.6234	true	NONE	224	0.6629	0.5387	1.3422	1469001	1469001
chr17	1751001	1752000	HET_DELETION	0	0.0000	0.0000	0.1000	0.2560	0.4086	0.3698	0.0137	1.5265	0.0000	0.0137	0.0000	0.0000	0.7084	true	NONE	1	1.0000	0.5470	1.7945	1751001	1751001
chr17	1752001	1850000	DIPLOID	0	0.0000	1.1276	0.4176	0.7389	0.9176	0.8307	1.1276	0.4176	0.0000	2.2552	0.0000	0.0000	2.3520	true	NONE	93	0.5000	0.4769	1.1021	1751001	1752001
chr17	1850001	2444000	DIPLOID	189	0.6119	0.8928	0.3558	0.8216	1.0105	0.9138	1.7463	0.7256	0.6618	2.6391	0.0000	0.0000	2.6268	true	NONE	525	0.6617	0.4930	1.3414	1850001	1850001
chr17	2444001	2490000	DIPLOID	14	0.5868	0.9626	0.1279	0.8082	0.9074	0.8213	1.6143	0.9035	0.6053	2.5769	0.0000	0.0000	2.6856	true	NONE	43	0.6264	0.4185	1.2607	2444001	2444001
chr17	2490001	2893000	DIPLOID	169	0.6111	0.7697	0.6790	0.7517	0.9070	0.8210	1.5450	0.9501	0.9955	2.3146	0.0000	0.0000	2.4239	true	NONE	369	0.6675	0.4895	1.3101	2490001	2490001
chr17	2893001	2928000	DIPLOID	26	0.6028	0.8619	0.4483	0.7860	0.9847	0.8921	1.6120	0.9054	0.8160	2.4739	0.0000	0.0000	2.4918	true	NONE	35	0.6516	0.5312	1.3000	2893001	2893001
chr17	2928001	4345000	DIPLOID	773	0.6197	0.8698	0.4253	0.8254	1.0080	0.9151	1.7870	0.6413	0.6610	2.6567	0.0000	0.0000	2.6474	true	NONE	1195	0.6726	0.4681	1.3669	2928001	2928001
chr17	4345001	4346000	DIPLOID	0	0.0000	1.1485	0.4777	0.7479	0.9700	0.8808	1.1485	0.4777	0.0000	2.2970	0.0000	0.0000	2.3322	true	NONE	1	0.5000	0.3230	1.1188	4345001	4345001
chr17	4346001	4466000	DIPLOID	85	0.6154	0.6731	0.8410	0.7060	0.8598	0.7811	1.4294	0.9357	1.0934	2.1025	0.0000	0.0000	2.2672	true	NONE	113	0.6799	0.4907	1.3025	4346001	4346001
chr17	4466001	4478000	DIPLOID	0	0.0000	1.1903	0.5877	0.7659	1.0013	0.9103	1.1903	0.5877	0.0000	2.3806	0.0000	0.0000	2.3790	true	NONE	11	0.5000	0.5267	1.1522	4466001	4466001
chr17	4478001	4589000	DIPLOID	62	0.6197	1.0212	0.1000	0.9112	1.1165	1.0152	2.0338	0.1158	0.1337	3.0550	0.0000	0.0000	2.9182	true	NONE	81	0.6657	0.5622	1.4220	4478001	4478001
chr17	4589001	4617000	DIPLOID	25	0.5641	1.0838	0.2819	0.8259	1.0686	0.9721	1.5753	0.9328	0.6852	2.6591	0.0000	0.0000	2.5785	true	NONE	24	0.5924	0.5371	1.2636	4589001	4589001
chr17	4617001	5199000	DIPLOID	271	0.6216	0.8143	0.5764	0.7980	0.9533	0.8675	1.7151	0.7804	0.8434	2.5293	0.0000	0.0000	2.5842	true	NONE	476	0.6781	0.5043	1.3603	4617001	4617001
chr17	5199001	5359000	DIPLOID	99	0.6200	0.7215	0.7698	0.7420	0.9093	0.8292	1.5481	0.9485	1.0654	2.2696	0.0000	0.0000	2.3762	true	NONE	155	0.6821	0.4403	1.3306	5199001	5199001
chr17	5359001	5374000	DIPLOID	9	0.6316	0.8235	0.5531	0.8250	0.9519	0.8686	1.8314	0.5324	0.6856	2.6549	0.0000	0.0000	2.7114	true	NONE	15	0.6898	0.4258	1.4032	5359001	5359001
chr17	5374001	6921000	DIPLOID	1093	0.6176	0.9369	0.2142	0.8587	1.0549	0.9674	1.8744	0.4116	0.3865	2.8113	0.0000	0.0000	2.7468	true	NONE	1461	0.6667	0.4609	1.3750	5374001	5374001
chr17	6921001	7597000	DIPLOID	171	0.6081	0.9202	0.2690	0.8287	0.9719	0.9004	1.7519	0.7150	0.5984	2.6721	0.0000	0.0000	2.7050	true	NONE	572	0.6556	0.5115	1.3327	6921001	6921001
chr17	7597001	7806000	DIPLOID	91	0.6163	0.8137	0.5779	0.7866	0.9153	0.8513	1.6630	0.8536	0.8822	2.4766	0.0000	0.0000	2.5761	true	NONE	201	0.6715	0.4964	1.3397	7597001	7598001
chr17	7806001	7819000	DIPLOID	8	0.5821	1.0629	0.2136	0.8508	0.9468	0.8812	1.7118	0.7857	0.5818	2.7746	0.0000	0.0000	2.8371	true	NONE	13	0.6169	0.4769	1.3099	7806001	7806001
chr17	7819001	8237000	DIPLOID	145	0.6190	0.9756	0.1000	0.8838	1.0246	0.9552	1.9520	0.1640	0.1634	2.9276	0.0000	0.0000	2.8987	true	NONE	360	0.6667	0.5075	1.3905	7819001	7819001
chr17	8237001	8422000	DIPLOID	136	0.6301	0.7978	0.6164	0.8067	0.9236	0.8653	1.7721	0.6738	0.8129	2.5699	0.0000	0.0000	2.6596	true	NONE	171	0.6896	0.4888	1.3897	8237001	8237001
chr17	8422001	8589000	DIPLOID	11	0.6154	1.0859	0.2887	0.9373	1.0808	1.0154	2.0900	0.3019	0.3635	3.1759	0.0000	0.0000	3.0810	true	NONE	164	0.6581	0.4309	1.4704	8422001	8422001
chr17	8589001	9287000	DIPLOID	389	0.6133	0.9630	0.1266	0.8637	1.0047	0.9485	1.8715	0.4202	0.3353	2.8345	0.0000	0.0000	2.8290	true	NONE	668	0.6603	0.4720	1.3634	8589001	8589001
chr17	9287001	9299000	DIPLOID	9	0.6364	0.8167	0.5702	0.8319	0.9316	0.8829	1.8702	0.4241	0.6328	2.6869	0.0000	0.0000	2.7672	true	NONE	12	0.6960	0.4453	1.4214	9287001	9287001
chr17	9299001	9740000	DIPLOID	225	0.6111	0.8309	0.5339	0.7856	0.9247	0.8777	1.6411	0.8779	0.8628	2.4720	0.0000	0.0000	2.5605	true	NONE	431	0.6639	0.4330	1.3241	9299001	9299001
chr17	9740001	9764000	DIPLOID	11	0.6308	0.7900	0.6343	0.8037	0.9875	0.9398	1.7660	0.6867	0.8333	2.5560	0.0000	0.0000	2.5707	true	NONE	23	0.6909	0.4197	1.3904	9740001	9740001
chr17	9764001	10100000	DIPLOID	288	0.6183	0.9359	0.2176	0.8597	1.0148	0.9681	1.8801	0.3947	0.3786	2.8160	0.0000	0.0000	2.7986	true	NONE	327	0.6676	0.4732	1.3777	9764001	9764001
chr17	10100001	10381000	DIPLOID	90	0.6176	0.8244	0.5508	0.7953	0.9422	0.9021	1.6926	0.8146	0.8432	2.5170	0.0000	0.0000	2.5849	true	NONE	277	0.6725	0.4593	1.3473	10100001	10100001
chr17	10381001	10538000	DIPLOID	115	0.6180	1.0953	0.3188	0.9489	1.1008	1.0557	2.1349	0.4389	0.4682	3.2302	0.0000	0.0000	3.1118	true	NONE	146	0.6609	0.3812	1.4921	10381001	10381001
chr17	10538001	13156000	DIPLOID	1452	0.6129	0.9375	0.2123	0.8486	1.0139	0.9730	1.8269	0.5441	0.4636	2.7644	0.0000	0.0000	2.7481	true	NONE	2547	0.6609	0.4218	1.3558	10538001	10538001
chr17	13156001	13917000	DIPLOID	523	0.6111	0.9959	0.1000	0.8770	1.0253	0.9862	1.9005	0.3317	0.2638	2.8965	0.0000	0.0000	2.8668	true	NONE	740	0.6562	0.3968	1.3618	13156001	13156001
chr17	13917001	14287000	DIPLOID	298	0.6084	1.0436	0.1489	0.8972	1.0800	1.0388	1.9465	0.1825	0.2016	2.9900	0.0000	0.0000	2.8961	true	NONE	321	0.6510	0.4030	1.3960	13917001	13917001
chr17	14287001	14288000	HOM_DELETION	0	0.0000	0.0000	0.1000	0.0000	0.0088	0.0085	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	1	1.0000	0.4660	1.8000	14287001	14287001
chr17	14288001	14616000	DIPLOID	326	0.6096	0.9297	0.2382	0.8371	1.0049	0.9676	1.7814	0.6538	0.5437	2.7111	0.0000	0.0000	2.7053	true	NONE	312	0.6571	0.4191	1.3407	14287001	14288001
chr17	14616001	15886000	DIPLOID	503	0.6190	1.0171	0.1000	0.9072	1.0512	1.0135	2.0193	0.1000	0.1238	3.0364	0.0000	0.0000	2.9763	true	NONE	923	0.6650	0.4162	1.4146	14616001	14616001
chr17	15886001	15891000	HET_DELETION	0	0.0000	1.2716	0.7581	0.5270	0.5183	0.5013	0.0000	1.5000	0.0000	1.2716	0.0000	0.0000	1.8375	true	NONE	5	0.0000	0.4456	1.5087	15886001	15886001
chr17	15891001	16149000	DIPLOID	177	0.6125	0.9795	0.1000	0.8711	0.9748	0.9427	1.8893	0.3665	0.2858	2.8689	0.0000	0.0000	2.8984	true	NONE	247	0.6586	0.4245	1.3639	15886001	15891001
